ID,Is_Lead
MDRLCWNL,0.112631577
ETMWPFFG,0.853270495
BQVYAGQJ,0.827511496
FZOXKFKK,0.052108542
QKT5EFFF,0.844553978
CWMSS3MY,0.228073241
MFGF3MUK,0.052780528
HGTZ6JNQ,0.836100621
BRSAUWEG,0.0986939
SUTF8297,0.209364711
GQNRY8CG,0.050892319
AYTWRG6D,0.114341784
LJONDMEP,0.08381956
DQHUPVBY,0.074773286
6WMQLWHQ,0.054645115
EENF59UX,0.054307829
EQSBPYM8,0.068372481
B4I4PCKP,0.052641455
FMYBB23F,0.257533518
FVPFV9XS,0.055937879
BHJT5CEV,0.059648797
A32TPSUN,0.578727248
UZKC8YXT,0.054190781
FBZT63RF,0.051653047
6SMC4JMM,0.261147561
7Q7HBGNK,0.022547496
2HXIBY4M,0.38719483
WP2GKCT3,0.053176763
UT8FXS4H,0.051747188
SBRRSXXF,0.114968439
MRIFJAM4,0.052641455
RZQYCPOF,0.036738546
FIBPQAZC,0.056332512
6UQPLK4I,0.053057262
YQJVYR9N,0.296999672
8OWOAQBZ,0.060023357
A5UEMTYQ,0.801576826
SPJMWGNW,0.770204417
8XFGRSXK,0.072158367
WFX8DL23,0.294056626
SUPET5XT,0.046699068
E9H7BA3P,0.796864426
SOUBNCNP,0.218047133
53I5S85U,0.053176763
TUVMS6H7,0.198353973
N8X4M2QH,0.027022234
9R5L8ERT,0.849842217
EP9FJFPG,0.190318192
VLV4QGYD,0.021497664
GPR7GGLC,0.321458345
MXQJODUT,0.071158191
DOR3YPUQ,0.047447202
BC3PA7V2,0.340505807
HR2JMG55,0.027413977
3TDZWMA2,0.051448365
PQGM7BKO,0.065535441
BW3UJHBW,0.466308842
QPTMGJWX,0.050932056
MJGDGCNK,0.53358718
CHWFSZVC,0.810877064
7XXCBLZM,0.153509529
OPQ4Q5GQ,0.049494735
NC9PHJ4M,0.276060896
SIANBHSH,0.806771783
DVSBCAEM,0.050878908
GER4GW5A,0.219222339
7JU3ONMA,0.055190019
MWV4WAMO,0.14061307
4DU4ECGV,0.104294479
Q7RUMTBZ,0.051811112
CBZ3LE2H,0.072884429
UR9CUVMK,0.022396399
TFDNQXT6,0.867529495
7SAP7L4B,0.24062187
2PJ44SHA,0.052070375
QUQBAQEN,0.079175996
4NMCV2A4,0.106854735
HAETMBCK,0.163946628
9TAAIUNR,0.05362301
G5UBEM6L,0.987166502
XFQGB4T7,0.856122081
FTFXHK5Q,0.136608611
LJRLUXQI,0.051899657
3XQT8UHB,0.3462904
TGWKD48H,0.061575763
D7YGEJPZ,0.052459681
KARAJHV6,0.053708604
Z7IO2EPK,0.831851688
CP7FGUNV,0.844434025
NKPR9ZBT,0.056142424
XGXF2Q2P,0.052070375
R2FQC2XX,0.112594136
8DMFHBVM,0.369284272
E3BWIUP2,0.054891568
UUTFUIKR,0.110412315
XNPSHKZ7,0.269914461
BL4ZXFBO,0.121694493
BYGGCGLW,0.096967919
CBYET6GI,0.253867009
JW3QTDGM,0.328386468
FNQU5MFY,0.152575442
SPNZLVYF,0.107685949
VJERHMAW,0.069544853
G8RAQRFS,0.383078045
UDOEPXCB,0.022435613
HPMGCMZD,0.428825322
D3GNA7MN,0.117851927
PTIJ2RZD,0.130808532
3RRJFCER,0.402112241
WHT3QTA3,0.055034401
3BPPJQXN,0.879826746
KRBG52BD,0.054171322
BFJSXHFA,0.052061923
XGVUXSI5,0.569290505
AVDRREKY,0.045184094
HYMCBPXM,0.048200006
AI8F4O39,0.133802418
EREOXM3S,0.849740545
E3VVUPFX,0.159810288
BTAEWUZ9,0.272326866
CUMAYA9E,0.064503633
IQYSTKBA,0.088784439
WCMA3ZLS,0.068831724
NNH8OJD5,0.332224626
F5WXOJ6Q,0.052834963
I5FBVKNB,0.021293553
JIZBKVDS,0.051903951
JRDA74ZG,0.040602674
R5F9AHZH,0.136613457
5CHMSK9Y,0.310462888
YSRJTD95,0.023907409
HI5GFKTQ,0.630329456
MTYRCSUA,0.071771984
WWGD5LQ6,0.099434576
C3K53RYT,0.259291039
I4MMHY8V,0.334411862
FQUXLHTK,0.151062591
NPEH7SRG,0.806638649
HGEIUBTY,0.054612951
EBNOYCQH,0.052459681
G7JGPYQN,0.050878908
FCCQA6TY,0.207114441
J6ORBUPE,0.064556977
6IXMXXHU,0.051033066
VXJBE7VY,0.051046515
M9CP7J6W,0.212991279
YAVGHZAE,0.053211117
BMQW6ORB,0.081903788
F3YEDMVF,0.11007744
IZ79PA8G,0.476733786
H4G6NYJP,0.181713117
AUDJEHMF,0.053021827
EZR9JZ6P,0.174947423
KQMNZ6DA,0.83487404
GN5DNGFG,0.147837653
HZKQTGBW,0.172485373
UG74VQN8,0.055125328
EPZCUDMP,0.05179321
ZECSA8HH,0.049606476
JN7RLYWX,0.227736998
BNBPAVDT,0.880719307
JEEDH4XV,0.063034318
RR6MHEHC,0.05362301
WQ9KDDKI,0.096949257
C7R4SUH3,0.098517793
ACF3BQK5,0.025275852
8QIHEQGU,0.211073919
RSSNT6XD,0.848940937
YFWWVU2U,0.023340941
K5TCQYIH,0.863941699
7DTWWFEE,0.055627419
ZMY7RVUR,0.039841415
44LREB7D,0.051215112
TENYHUTN,0.023425029
HOJ5ZBWH,0.051063294
6RSEMTXY,0.342134579
NYQKEBNM,0.060294434
WPJ2WWJN,0.035482182
F7MAHTHW,0.329388998
KPZMWVAZ,0.044416088
MVW2BLR6,0.471615043
BO2NEWUT,0.05274736
ZBCTRXIY,0.059177787
8ATXVHR3,0.134160284
C4Y8VDFJ,0.064051945
MRGGGKGG,0.106206771
UJGOQINM,0.181451862
PJZU8G3D,0.211689591
BLE5U2Y2,0.078440625
R873VONH,0.056460609
VFRNX3FV,0.053337492
NCVONS3E,0.482605255
7NQFWOVA,0.041687202
USOCUDQ6,0.051709873
4KFOAOMD,0.421339402
CGRANGG6,0.023045249
G6YLRVKY,0.052083024
JFNPJXM7,0.072792105
SWWYDKWQ,0.109213025
KSECEGT7,0.051553243
JDBB2CJB,0.157312322
BUWP64KM,0.022686842
JZMB9NLY,0.051240491
KFAKZKKM,0.074388417
WHFKFYJW,0.463705477
A8BV6TKJ,0.549577427
4GJRNVQL,0.053471413
5GCPGYHX,0.051890288
UZGJZHHR,0.811431581
IKFRYS5N,0.838631954
X7HE6KYB,0.202838261
RNR2R93S,0.822336951
7XPDGUDU,0.052961662
AWPUGJTB,0.033634615
PA3J7LQP,0.225879098
DNMTJ6RT,0.051903951
9HQEDNMB,0.051772501
3CSGBKVT,0.051899657
JXN85JGX,0.085500478
2Y9IBIB3,0.216515937
DYLCQGVU,0.819071827
DW8EJUJF,0.053628764
Q5WY2PIF,0.826915361
4YQZKVQC,0.054187855
NMNZUXNA,0.052388248
WVCCG2BY,0.051667048
8KTZHO6V,0.075739613
X6CMNUA2,0.995100943
DPTMBF2F,0.413525646
RB2BVC4I,0.05723193
KFDREPXZ,0.07579922
4LCVX83C,0.109435101
T8EDDIKC,0.407644089
S2GXBYLZ,0.44773753
4CCJ2DQ2,0.036173128
SXVFF3VB,0.051063294
UDTQWF6B,0.12184583
CUX5TTHU,0.052778844
ZTZPAYT2,0.022197501
Q72QKJSN,0.054782866
96KVMBXG,0.51396774
FOUCFXKU,0.088891126
TJU2TUJF,0.074925765
LKCL6JCC,0.816602965
BW9WFP34,0.177516282
GYBMKVEY,0.991262575
BTZLB34M,0.170411082
8QIMMUDM,0.054574315
COZATZ7V,0.066385226
RW9XGJ7N,0.053975209
AAQXTBRZ,0.120026358
R84MSP6O,0.05274736
WA2Q7UYK,0.861422056
JRUDHJDP,0.144769041
PNV8MLVS,0.410422885
ABXMVTE6,0.354956402
HRSRAYGZ,0.052219919
WM74MZ3E,0.333649777
ZJVAI2DO,0.077285072
3NDYRTFL,0.050864692
97TNVASK,0.1191914
7SKAFWKU,0.820852552
QPD839GX,0.143182341
YESXQJ2S,0.05428937
GEJNYXUQ,0.241680775
ZJDFSBDT,0.039628251
4IKLL769,0.130646314
56GMSBMM,0.191521272
GCS6MXIR,0.023252132
EBKLMTFU,0.050891481
BHGD8GTZ,0.059964928
PVFWZ6VN,0.643835894
Q5QWFGQP,0.057616656
MJKF3BUN,0.054631502
ALDDUZDG,0.051240491
2REK3MMJ,0.489628707
BB77PA4J,0.023487338
XUSZEMGD,0.022197501
GUS7WKGV,0.051108062
GSFZHPCQ,0.054860866
8B48LXZZ,0.026272473
O6EF9GFX,0.049606476
FOC9G9EH,0.063045489
GJTYUMQU,0.413525646
BKBBBPEH,0.789079702
4DUSAFKU,0.044420518
EHRAQUPM,0.340068654
EQ9ASUFZ,0.051596113
7KCJADKB,0.803431426
6JV4NXE2,0.043429677
NCVNK8PJ,0.071601256
TZDWSYDU,0.04977242
LZLABCGF,0.122011323
SPBCJHKJ,0.548671132
GRX4R7YU,0.053205149
GBHJRC7E,0.993893334
IPZBWU5Q,0.992419348
MWDWKIMN,0.324680281
MBM9CRVV,0.179107204
QVGUCHVC,0.125747932
YDMBM63F,0.054083352
R3KQNDAA,0.074318798
M7LAJYD8,0.161508241
VXIJIQFC,0.049494735
9NWCCU6K,0.05179321
GY9V8FFM,0.053756063
LK8DDGX5,0.023340941
3QGXQ6YP,0.201894432
DUF3WIFM,0.089567049
TMTETDCZ,0.046993532
5TACN4FF,0.228072748
CUXISOCW,0.490280791
ZUYASDBS,0.144218951
MGNVKKNN,0.052103995
N4DHSGWX,0.826630362
IOQZYATO,0.068498259
7BNQAEGR,0.156296125
W8AKNZMT,0.05041362
FUFBZEYY,0.021633296
JROTTYWV,0.025308102
4TONCWEE,0.051283851
D3E5YEJD,0.420841389
CJ3DCV2X,0.06086778
D3RZAKVY,0.837451905
DWSINMTN,0.851401027
MFSDWRVJ,0.483614234
9JBDKQSY,0.051613284
NACCFVRQ,0.857997839
FIYRYF88,0.239400359
CYLEFUXM,0.02499428
RTGGP3RL,0.054560365
SGNZQWIZ,0.030209467
TM3FWYWJ,0.135248353
YDIOZ84B,0.238829159
FGXGURKM,0.383212473
TCCDFUJR,0.059653428
BGRXTFKR,0.141832759
N9VGJ6FF,0.022396399
LRZ9MXRW,0.838367812
5DE8QZND,0.414213075
H7Z46FO2,0.216336124
KJFQK7GM,0.021531086
KYRXCCRS,0.291306448
HMDRYXEE,0.997396842
SUM4WMGA,0.074037957
EMKZGZ8N,0.08002153
YR6W4RMD,0.051297676
WJR6STSV,0.05552654
GMMY2ZMT,0.075269975
BMSBGXBZ,0.490331379
88VPCIKP,0.050521568
PCYDPWSK,0.117481548
BTE62CFQ,0.039733683
BHW7JDEH,0.861492912
Q5WDEVYZ,0.488204933
ACQQN8MH,0.073801219
TNDTXP9G,0.078695003
UCYRGAXK,0.035816169
WVYZQUSY,0.248224415
EW8GHKTT,0.166008716
TQMUZDJM,0.481111782
2DRFLDB2,0.033579609
KDWVI8NQ,0.621851693
YNWW7FXR,0.047919833
L8JM6ZXB,0.051543862
DBN3T8MF,0.051890288
RVRQYLJC,0.052219919
2LFNUUTE,0.023487338
Y4NSDKQM,0.055784514
VPMWWCPK,0.059914675
GOK9ZYSN,0.147081683
LF9BOGGA,0.368756641
NTFANVUV,0.325137632
RK2EWMHQ,0.280710403
KP2GSU6C,0.049451464
OADZNRQK,0.153709583
DBT8RZL8,0.053292206
MKMKA5J5,0.054527849
J8FH6WFR,0.052446201
CK4CXBBR,0.85046939
CA4TCKDP,0.541707762
HQXB6EN4,0.021293553
CHHFW5HA,0.072644732
FANGYL3I,0.049954014
X5K2GJPJ,0.051588048
DCARJJKE,0.241680775
BDHVZJAF,0.858350843
CUZEQIES,0.175408163
R6TXWBTQ,0.107659789
OKULSB4R,0.086569439
X4VPTTUJ,0.051717272
E8EFWSJK,0.051437805
ZZ97AJLZ,0.051553243
JBQTDATP,0.068225625
FCMYSGJV,0.024459044
NVABXJPE,0.061087551
BU5XRHAH,0.086868741
JWR3JQP8,0.424915204
LJRGJCTM,0.781207313
DAQVB93W,0.026409603
YQJGBRWT,0.02755531
JKNQHTZK,0.128336412
DIFNSBWZ,0.052322131
2EXQ6RZC,0.156236525
BA4LYXGQ,0.865156075
L8HWCXR9,0.548402565
MACRQ6JC,0.397300161
2M69NCLQ,0.05143917
3JBKD6J7,0.045805136
CHTGQ9RZ,0.260718539
2DB3XGKE,0.071230704
PVZUGOIP,0.572404676
RHMGUXEP,0.838421598
5EFRPSMY,0.075370324
BKQGTBTV,0.051849903
WWZZKVLY,0.051202531
8EBMW9DT,0.990705471
NXHODPO5,0.819891639
QHGJDOBH,0.283618475
IQJWZGRE,0.307544258
3YWPETEJ,0.043544545
ZASPNSRA,0.035875613
CX2RCNT8,0.261966294
G9UBZTRX,0.051903951
LYPWK3CE,0.051941605
O5RJG2JG,0.411426086
6FZQ8V7X,0.278438022
APVYMUEJ,0.051212662
APYRTS7X,0.021713827
JQUAPVCW,0.052541061
JJGSRQTO,0.05264605
CJ5BTQUA,0.090063875
PK4T8YYE,0.037521596
EVPFNZLV,0.071057855
7HGHOUDY,0.052021086
WT8RRRBV,0.805093847
9NQ4QCLB,0.202754161
CRGOUNUY,0.890268932
FHCGFNMH,0.051543862
HPCYOPGG,0.990698813
FBKRBFAB,0.380420546
L8NZAIU4,0.021716059
KUQAHFNK,0.325999964
LKP7TVPS,0.042651561
DVRDXCGG,0.058891687
XU7TN8BR,0.022195221
GB7DTIVX,0.127209832
ISQJKGGE,0.48122015
NWXUX4JT,0.051113158
UCH8FFYU,0.83239309
2O5T3MSH,0.114968439
ZU5Q5XUW,0.841554118
C9CQEVCB,0.051240491
N3ZDMQBQ,0.039119123
FPMCXN3J,0.05179321
CSPX255Y,0.423981926
MHIPVPZR,0.334860922
SLQ9T6EG,0.052083024
YSGOYQLH,0.281408656
PG3AFMVD,0.054560365
DKGIDO4D,0.88054206
FO7L834M,0.10976968
2MZD7DRC,0.331301372
64S6QHC6,0.84257197
PGO7CNWJ,0.047608858
ESANGLZE,0.460576078
KFXHGWME,0.047387019
N8KQE6OI,0.054961722
FM7KCGV2,0.066701641
JXVPUXVX,0.429563691
N3HBA2CN,0.355945682
2MH7J8CO,0.051692263
TXVM2CZ3,0.059006773
EMTAVUNU,0.292399665
MN7CSHZP,0.02415814
DHSGWX4Q,0.829385208
5JELTNUA,0.066659287
AYGPYDNV,0.994487128
NFWTFHCB,0.071244442
6DGY5HOK,0.464681289
JJKQJSQZ,0.051553243
MHFFGHKL,0.025398061
ZRZVVSEB,0.037077765
FAZXHRDE,0.833704406
7IVVAOXY,0.526211844
7ZE7IHZD,0.065185166
5KQDQWFS,0.022979761
MNMTAPPU,0.053292206
UHY44OYG,0.052320936
A6ZVGXFP,0.187042638
FARE9S9D,0.058374606
HB3EPCNB,0.852159373
ZBQWW8AZ,0.357928945
NYPRB2SD,0.994596783
FNUTSS8B,0.240231517
7ZPXR6O6,0.039119123
8KQNXBPA,0.994900648
ZPEJPCP2,0.523233423
KUMCKKTE,0.801554425
6SFZ5JHH,0.114853541
NRQFHPKV,0.036459568
8EWCUWSW,0.049959
R6SVGRLU,0.155281784
JUFHVABP,0.022773465
YVH6IRPM,0.051033066
GDSV4DRI,0.91041
PNUJ7TAV,0.992674395
H2RVUWHG,0.053176763
WAKWVQSQ,0.824797221
4FQAXBZV,0.071606481
XVSULNG4,0.052070375
CRIEYTGG,0.063045489
W7MHSOXV,0.055118646
XB7EG9PB,0.106107904
MZMPMMVM,0.27689607
5RZQUHQN,0.099581566
RBQ9TGRR,0.051640497
RKMJMKSU,0.051113158
2KMN6ODH,0.051543862
PVNNBJYB,0.036173128
MUVIMBYY,0.053852838
MLFC5SXM,0.043281283
PWXYOHAE,0.559791522
JZPZQVOU,0.997643874
P9SHDW8M,0.106606554
23C7SH3T,0.126505522
EFPNSKCP,0.25089777
GBEYR3KX,0.060572622
BGPKWEUP,0.149567566
G37K6XKW,0.238725455
YX2QJIKG,0.068177009
L838REDS,0.053934366
RUXR4MQR,0.095095242
AA6VH8SN,0.99439676
AGJSKFEU,0.075760901
RJLC7FR7,0.821099586
A9VFH6BU,0.022571857
HFCEGBO2,0.023142454
XHLFTQGU,0.868079339
7CC5WPKA,0.052778844
4QUGGPMA,0.825814914
AICGAQ9Q,0.836579912
NRFU4ZZZ,0.05179321
SZRIR3RX,0.178628142
P9SYDICV,0.086334546
UAVUJX4C,0.192674299
N5PKZELV,0.179563741
HL3WVWRA,0.051397599
E4DENKLW,0.992714775
AAA2YUVB,0.592338346
TABKHEDT,0.055473364
K7RRFA5H,0.051613284
N3QR8MFG,0.820991619
F39JBYJX,0.849328349
KGBBHVTN,0.021497664
ANUB2CAV,0.054874153
MDGVVTRQ,0.874455775
VH3SKMKV,0.063239723
7HKKVDSW,0.99334625
BTYLKZFU,0.068395922
GN5SQBEE,0.238282598
JMEGEBAE,0.055237429
2SPDEVRA,0.062957964
5EPMWMC6,0.052021086
9Y9WOXM4,0.133571683
PYAYSDXN,0.052061923
KUUKL7NJ,0.213925288
83CMZGJW,0.073094534
K9FPNNZB,0.051458162
UDMJB8T5,0.457761364
BM9UIAD8,0.022775803
4TDFRY2R,0.053511526
FZHAHCJO,0.271365918
MWCTTC7G,0.051946779
UGXV7O8L,0.821044814
OBQ3VTUP,0.023340941
N3FWNHED,0.170799054
LGJXBTSE,0.07152885
C9JK9B9Y,0.578476447
UOA7AAVN,0.051899657
KCYLQOZU,0.29419617
5PCNHPSA,0.053176763
DY8AZUQP,0.179714078
XGVH62XR,0.464815479
BVCRVF85,0.887251931
NSPTAQ6Y,0.196344845
C3SFEKAM,0.053371366
WRZKJA8C,0.847628459
BXRBJPNR,0.065854497
CMVUTEWY,0.8900114
OWU6ZSAG,0.052083024
OMD8NBUW,0.817962156
9F85LA4B,0.050627669
SCJXHCX3,0.051890288
LZHZVNFI,0.051448365
548IHSDQ,0.872898044
MJIH4YDX,0.465867896
AEPCQRXJ,0.3260938
BN6OJDIA,0.854249974
S8BDO6ZK,0.052641455
MRAV4JKC,0.349404301
HO5W9PBO,0.054782866
BZM9XNIU,0.255214568
JAHG5UT7,0.049451464
NNBTNT8J,0.052649327
27JDSREM,0.207777528
GBWWK36O,0.168872423
CBLLVRNZ,0.834993918
AS77VNTJ,0.082342347
KOJDDFRP,0.83968388
CGRSS49X,0.217841866
NOXNSAJT,0.062601204
EPKHLTB3,0.051267987
BYUU43QA,0.050937506
YD4QEYGG,0.035656752
BGKTWL6Q,0.066190133
AJYJDQRM,0.204123318
KNITLEQM,0.828621345
MZP3HCWU,0.842224123
KD2Q3GQE,0.099673462
WKXGYLCK,0.108413266
8HWNLAS9,0.645830005
ZX46YTSK,0.050937506
SGAOFKMF,0.051458162
K9DGBMZF,0.422431918
8ZXLQPAS,0.319450779
BHIUJVVW,0.054848003
GJBGL54Q,0.050892319
XWWY9P7V,0.064907863
ZKY2JNBH,0.223516708
9CGCGVXD,0.259608649
MCM9XYXS,0.052070375
CJGPXMM4,0.051904827
NS8BX9D5,0.052640504
GSIEFAQW,0.051362736
GMZKU5EA,0.362627187
ADTY9PU2,0.394013865
TSUULXXS,0.827468037
2HWZW5VM,0.136589375
WFITCUHJ,0.836978254
3U69RIWD,0.114968439
42KEYMGU,0.055021627
C6OONWYY,0.877672269
IP7P5NT9,0.074740337
WZLZLWBW,0.459237425
ZAXIB9EP,0.067023147
TPVRKBTE,0.421158622
HEKNASKQ,0.049606476
6FRMRDQQ,0.051362736
XK6NHDNT,0.18702544
BE35TPQP,0.052388248
GQZWGXV9,0.023907409
9DXGENRA,0.192314454
XPEMMIZJ,0.327773098
3HSNSC3T,0.047268746
82FT7CII,0.821449785
NR3XLVF9,0.057270179
3N3KEYHC,0.474787535
N9YHVCQU,0.259608649
X6Q4YVPL,0.882023498
LK6RK6WX,0.057502664
RLJVMYWJ,0.079864219
JEDYFGE5,0.053042836
CDH839DU,0.403007723
7WDOCWXC,0.489004326
B8TKJZNB,0.059676657
BTVORDPX,0.100239474
SWWFU4ZS,0.051060434
KTAMENQR,0.049289192
FBJTMYUB,0.051033066
J7U5JTZR,0.054860866
VZ82PDTJ,0.070120053
9TDOM77X,0.139582969
KWNFDAGY,0.122011323
CYAPKWL3,0.054560365
CNMJKBC4,0.043865927
DZRKR4PM,0.21106736
2S2VPD8J,0.044541609
ZQYUV6HX,0.066286112
MYKZWFD7,0.825791522
TDBZG99R,0.069341796
ES73XVNM,0.025649326
H4Q6U9XV,0.053176763
TZ6T5FGD,0.234686497
M8NN2V3A,0.431562886
JHY7HD2U,0.054826332
ZAKWKDDC,0.02304524
NVN34S5W,0.055432717
ATYZNK2T,0.051240491
RQENUHYJ,0.092393475
SDFTYSVX,0.55072679
DUCJOJFZ,0.835214184
MB7XMP5N,0.815034761
MW7CRMF8,0.068325081
FNVSKYNV,0.422696413
DNSDFKAI,0.051588048
NPWUN2GH,0.866682334
PXETYN6X,0.452147751
DUZUFNQV,0.226008215
4QWHP97Z,0.163876451
TAJZIMXM,0.055148702
NB8JK6R8,0.066143708
ZM9CAT4B,0.100360574
EGEIUUIS,0.051878062
HFWMVBMX,0.052206178
APJ8ZXT3,0.051585869
AZIGESA3,0.284984605
5MERZNHU,0.536410188
WKXRPCTH,0.163373373
3APXB4AT,0.0522073
GQVACVJ6,0.461846975
4SWR7RQD,0.181228078
4FKCOYXR,0.031497314
FTKFCMHC,0.049451464
5TF7R4GH,0.051640497
ES5A8VCY,0.051640497
7BEMWV5X,0.169429372
OTKDV9GG,0.232154573
2VRFZ6JJ,0.047029399
JD7IAU3E,0.832019227
XE52HIMJ,0.092928635
UNDDCFXB,0.039208916
MRJEHC9M,0.122011323
HBBWQND7,0.056298217
QJVIDWLG,0.040284598
EFJ9Q6HX,0.02755531
4UDIW4W8,0.052549109
GC268ABB,0.095640948
FZHOOVYZ,0.057931999
A3N4K7H3,0.859318476
Z89N3HTW,0.077188718
5MUFJEPQ,0.36730189
MHQAHKLA,0.098275495
P88K76MX,0.165471243
GXGHDZP9,0.29622387
FEUTJJHY,0.04966736
KF9BF42N,0.234420396
U4WVJ6CS,0.053380223
6NOQINAX,0.86472504
UNNPX4MO,0.235144316
K7ZRWZTH,0.057059957
AGGEJKZG,0.051397599
8BPXLIVO,0.510884262
3GGRS87C,0.450769685
2NT7QS9V,0.88009138
RVEWDCKE,0.357011151
ZWSXINTT,0.55131365
WU7N49SU,0.463022126
PN6C7BBC,0.029713544
WMTSO3CU,0.193234687
YPRVIVSG,0.063618844
7J5TRJW3,0.134222735
9EA3SRCQ,0.195091301
3TE6JBBX,0.050491949
MRGIEHVY,0.044141865
FS7MV4TM,0.170411082
MFPKGAGD,0.094125836
ZWGWDFIS,0.233371455
3M7XSQWQ,0.074714151
KO6TICA4,0.161857386
HQYBDFUT,0.841120953
DAZ69DBT,0.053791205
XXDE77TH,0.187530539
GNVBUCWP,0.048167311
AJY7ADEK,0.051437805
GGY56BQW,0.071118645
5RG7EV6V,0.117713888
GIKCJZKL,0.494059538
JPCNGRZI,0.037230567
6CHEAIQE,0.051267987
RXYQYRPP,0.32816951
A9AZA8QN,0.053402492
FN4SR5DR,0.113978765
GJW2EPFM,0.037949976
RJYGSBGH,0.867337511
MRV99HOQ,0.106107904
KCZLYU9K,0.054181039
ESG42STA,0.617449062
XCR2QYTC,0.379579343
B9ISBORM,0.190825831
FMEGQBPC,0.05362301
HRY2D84P,0.022924305
G7BCNOUA,0.117713888
IYGMENIU,0.167392622
HDMGU9UP,0.253470765
6EFXXEXH,0.052778844
KQIMGNSX,0.05179321
ECHFEYQ9,0.052641455
YK5CFGGJ,0.997184328
76WMHFJX,0.19296917
NBILDSVZ,0.036203924
KFZPXSHE,0.476795282
4JFTXPQK,0.850266241
HKKLG7FA,0.115040077
BDJTQ53N,0.051904827
HGZ9YMFJ,0.528726044
7DEGBVSB,0.050878908
YUMROLR2,0.069509824
C5AWYL8P,0.377881268
MB7KOCDJ,0.822379099
HTZZJTUK,0.023340941
C4WYKEOJ,0.108923219
4IKS3KLJ,0.164863344
AEKVMX8F,0.825763803
FZ4BT2EY,0.02293485
ZSEN5WIH,0.069496819
ZAJSV8FM,0.053380223
88BQ3TG4,0.052459681
VNSIRB3K,0.130514067
GHGZF4LM,0.166997811
5LEHF6UK,0.154874927
TGRK2G2X,0.48838333
V4LBVERH,0.188202542
GD4RANRO,0.079040053
G3HQMNNC,0.166853673
GZVSDU2U,0.394960087
PRXIE8HG,0.265394174
THEVNUEC,0.122011323
N2FEOWGV,0.259608649
H4MKAANU,0.843043431
RCB55CGX,0.159753385
DDIU7UZN,0.052459681
FNPO4VVQ,0.141468235
ZXSZSG52,0.110695038
CFNZGONW,0.049494735
MG9GD9YE,0.380131199
HGGZK7HQ,0.066088177
OGTMUQGC,0.052021086
3QSADXUY,0.061596989
URLEJQC2,0.106370553
4KWXS7PJ,0.068795279
2HC6KD6Z,0.05610721
FJLXTEFC,0.033241919
MERSRKT7,0.55293992
AEF2WERE,0.328512916
JXQXVSJE,0.859924708
QS3MN5WB,0.098771546
F9ZBJYKA,0.203988711
PVY4DVPE,0.053185347
QYB4XVOE,0.045932506
8I37OTXK,0.195390776
X5JARLUM,0.025269341
MAOBZOPC,0.052961662
HJSUJOOH,0.101976889
EYH9IPA9,0.464582789
H5HPYFKH,0.059914675
3EGWXIPW,0.510947586
5JI8GRLJ,0.097278335
9UXVGH3H,0.433060233
IZFPUQGB,0.050873834
USQVFE9E,0.996490371
5QM2CGYE,0.102507184
XJUND4MM,0.139365406
EIIMM8CB,0.053337492
QM8XF7RX,0.833856414
JUHHZ98Y,0.110695038
ARWVOVQC,0.148219123
XM7YBVNC,0.047169014
EWAYDCQA,0.997705281
FFEWXJ9T,0.080711958
HFTRG4ZC,0.044591242
B45ABEZX,0.14848886
TKMZGVHU,0.549447776
GYQBOAKP,0.068714002
KFE2TLAL,0.839858013
EMKBDV88,0.41814937
NSR2JNQJ,0.022759888
2VIOBUAJ,0.092835435
VTISE42G,0.143518933
CWJ92F5M,0.0434136
MTJRSKMF,0.062881801
G4IMF4TV,0.180492603
7JYJ9FSV,0.052128938
S4MNVHPU,0.204668796
UMZ3YFEU,0.045781268
CXNSXZSM,0.043908302
NTDZ4YCE,0.051060434
62ZCRDVC,0.132505477
6ZYHGPHS,0.063974447
FL3KL5AX,0.053709552
FHPNCIBH,0.882711538
UBDAP3CH,0.127644462
POQYVTWM,0.352905358
GSMKMW6J,0.072060958
2VPFZYIT,0.022773465
DJJQBGOA,0.054891568
5H9R4HFM,0.179044342
DFMOBKBA,0.059345548
3M4FTKIG,0.049934303
FDEDFMBX,0.189209178
BEOW9SDD,0.036203092
EOD6VDYL,0.051359945
U37XNUAC,0.050873834
SEYYYZMX,0.073408201
ISFZ9YEJ,0.071072987
6KP3PU3Q,0.053114
GGYSETOF,0.997254373
OB72PME3,0.102812668
FOVAUJAX,0.336237747
FKNTMAG6,0.52143956
GLMY3X9Z,0.332402501
LX3JZCEX,0.053766991
USXQOPZR,0.023225215
OJTQQABY,0.04353451
DLOB46DF,0.035996125
XPU5QYFT,0.065994298
8HAADVGW,0.051240491
6R6ZUZTV,0.051267987
JOWSRVF9,0.841369033
Y7FK6ACM,0.66940261
DTOMB6CN,0.052083024
MEBUTKKV,0.190060824
JXL3RHWI,0.051041054
9ZWGKOEH,0.202103585
D9TG8CZB,0.880309442
TUDCZV6T,0.036026775
4BY9WJGC,0.22050072
BM85FAQV,0.055190019
NWHGWT6C,0.052219919
9C6RDTAY,0.335458361
3RFWMDYV,0.834889159
CWJIDUMA,0.052649327
2G5U2HSV,0.051667048
DPGFTRRG,0.062345871
TMHVXKP2,0.483529155
USBBHEFK,0.069868391
ABM2KVQ6,0.067580271
8DNF5SM7,0.050878908
2C4X7DT3,0.053317728
2ZTFCGCH,0.099951693
BHHXRMPU,0.0522073
